uniqueID,site,plot,quad,ind,emerg.date,phen.1,itero.per?,date.1,stem.diam.1,height.1,total.branch.1,longest.leaf.1,buds_08.08.2017,flrs_08.08.2017,fruits_08.08.2017,longest.fruit.1,herb_08.08.2017,phen.2,date.2,stem.diam.2,height.2,total.branch.2,longest.leaf.2,buds_14.08.2017,flrs_14.08.2017,fruits_14.08.2017,longest.fruit.2,herb_14.08.2017,phen.3,date.3,stem.diam.3,height.3,total.branch.3,longest.leaf.3,buds_21.08.2017,flrs_21.08.2017,fruits_21.08.2017,longest.fruit.3,herb_21.08.2017,ind,phen.4,date.4,stem.diam.4,height.4,total.branch.4,longest.leaf.4,buds_28.08.2017,flrs_28.08.2017,fruits_28.08.2017,longest.fruit.4,herb_28.08.2017,date.5,phen.5,stem.diam.5,height.5,total.branch.5,longest.leaf.5,buds_03.09.2017,flrs_03.09.2017,fruits_03.09.2017,longest.fruit.5,herb_03.09.2017,date.6,phen.6,stem.diam6,height.6,total.branch.6,longest.leaf.6,buds_11.09.2017,flrs_11.09.2017,fruits_11.09.2017,longest.fruit.6,herb_11.09.2017,date.7,phen.7,stem.diam.7,height.7,total.branch.7,longest.leaf.7,buds_18.09.2017,flrs_18.09.2017,fruits_18.09.2017,longest.fruit.7,herb_18.09.2017,date.8,phen.8,stem.diam.8,height.8,total.branch.8,longest.leaf.8,buds_30.09.2017,flrs_30.09.2017,fruits_30.09.2017,longest.fruit.8,canopy.width.8,herb_30.09.2017
LV2 P1 QNA #1-13,LV2,1,NA,13-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.72,1.6,1,2.6,NA,NA,NA,NA,NA,13-Jan,V,8/29/17,1.72,1.6,1,2.6,NA,NA,NA,NA,NA,9/5/17,V,2.26,3.3,1,4,NA,NA,NA,NA,NA,9/12/17,NA,2.26,3.3,1,4,NA,NA,NA,NA,1,9/19/17,V,2.26,3.3,1,4,NA,NA,NA,NA,NA,10/1/17,V,2.37,3.5,1,4.8,NA,NA,NA,NA,9,NA
LV2 P1 QNA #1-14,LV2,1,NA,14-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.09,2.3,1,1.8,NA,NA,NA,NA,NA,14-Jan,V,8/29/17,1.09,2.3,1,1.8,NA,NA,NA,NA,NA,9/5/17,V,2.04,3.2,2,3,NA,NA,NA,NA,NA,9/12/17,NA,2.04,3.2,1,4,NA,NA,NA,NA,1,9/19/17,V,2.04,3.2,2,3,NA,NA,NA,NA,NA,10/1/17,V,2.38,2.4,1,3.5,NA,NA,NA,NA,8.1,NA
LV2 P1 QNA #1-15,LV2,1,NA,15-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.27,1.5,1,1.4,NA,NA,NA,NA,NA,15-Jan,V,8/29/17,1.27,1.5,1,1.4,NA,NA,NA,NA,NA,9/5/17,V,1.76,2.5,1,2.9,NA,NA,NA,NA,NA,9/12/17,NA,1.76,3,1,3.1,NA,NA,NA,NA,NA,9/19/17,V,1.76,2.5,1,2.9,NA,NA,NA,NA,NA,10/1/17,V,2.09,2,1,3.5,NA,NA,NA,NA,6.5,NA
LV2 P1 QNA #2,LV2,1,NA,2,(8/8/17),P,N,8/8/17,2,11,3,NA,4,5,8,4.8,NA,P,8/14/17,2,11,3,NA,2,1,5,4.3,NA,P,8/22/17,2,11,3,NA,9,0,8,4.3,NA,2,B,8/29/17,2,5.1,3,NA,5,0,0,0,NA,9/5/17,F,2.57,7,5,NA,14,3,NA,NA,NA,9/12/17,F,2.57,4.7,4,NA,11,2,0,0,NA,9/19/17,B,2.57,4.7,4,NA,6,0,0,NA,NA,10/1/17,??? MISSING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P1 QNA #2-1,LV2,1,NA,1-Feb,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.9,2.3,1,2.6,NA,NA,NA,NA,NA,1-Feb,V,8/29/17,1.9,2.3,1,2.6,NA,NA,NA,NA,NA,9/5/17,V,2.96,4,4,2.8,NA,NA,NA,NA,NA,9/12/17,V,2.96,4,4,2.8,NA,NA,NA,NA,NA,9/19/17,V,2.96,4,4,2.8,NA,NA,NA,NA,NA,10/1/17,V,2.63,3.2,1,2.7,NA,NA,NA,NA,6.7,NA
LV2 P1 QNA #2-1-1,LV2,1,NA,2/1/01,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/1/01,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.98,3,3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,V,2.44,2.1,1,2.4,NA,NA,NA,NA,5.8,1
LV2 P1 QNA #2-1-2,LV2,1,NA,2/1/02,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/1/02,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.77,2.5,3,2.3,NA,NA,NA,NA,NA,9/12/17,V,1.77,2.5,3,2.5,NA,NA,NA,NA,NA,9/19/17,V,1.77,2.5,3,2.3,NA,NA,NA,NA,NA,10/1/17,V,2.8,2.5,1,3,NA,NA,NA,NA,5.8,1
LV2 P1 QNA #2-2,LV2,1,NA,2-Feb,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,8/22/17,1.41,5,1,NA,10,5,0,0,NA,2-Feb,F,8/29/17,1.41,5,1,NA,11,4,4,0.7,NA,9/5/17,F,1.58,7.5,1,NA,2,1,5,5.1,NA,9/12/17,P,1.58,7.5,1,NA,0,0,5,4.9,NA,9/19/17,P,1.58,7.5,1,NA,NA,NA,5,4.9,NA,10/1/17,P,3.02,8.1,1,NA,NA,NA,5,5,NA,NA
LV2 P1 QNA #3,LV2,1,NA,3,(8/8/17),F,N,8/8/17,1.95,5.1,1,NA,NA,1,1,2.5,NA,P,8/14/17,1.95,5.1,1,NA,5,0,1,2.5,NA,F,8/22/17,1.95,5.1,1,NA,8,2,1,2.5,NA,3,F,8/29/17,1.95,5.1,1,NA,6,1,3,1.4,NA,9/5/17,F,2.41,6.1,2,NA,6,3,3,2.6,NA,9/12/17,F,2.41,6.1,2,NA,4,1,3,3.5,NA,9/19/17,F,2.41,6.1,2,NA,3,1,3,3.5,NA,10/1/17,P,2.3,8.8,2,NA,NA,NA,5,3.1,NA,NA
LV2 P1 QNA #3-1,LV2,1,NA,1-Mar,(8/14/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,8/14/17,4.09,15.1,7,NA,25,10,3,5.5,NA,F,8/22/17,4.09,15.1,7,NA,22,6,8,5.5,NA,1-Mar,F,8/29/17,4.09,15.1,7,NA,13,11,4,6.2,2,9/5/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P1 QNA #3-2,LV2,1,NA,2-Mar,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Mar,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.61,4,1,3.1,NA,NA,NA,NA,NA,9/12/17,V,1.61,4,1,3.1,NA,NA,NA,NA,NA,9/19/17,V,1.61,4,1,3.1,NA,NA,NA,NA,NA,10/1/17,V,2.77,2.5,1,3,NA,NA,NA,NA,6.5,1
LV2 P1 QNA #3-3,LV2,1,NA,3-Mar,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3-Mar,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.68,1.9,1,2.7,NA,NA,NA,NA,NA,9/12/17,V,2.68,2.2,1,2.7,NA,NA,NA,NA,NA,9/19/17,V,2.68,1.9,1,2.7,NA,NA,NA,NA,NA,10/1/17,V,1.96,2.2,1,2.4,NA,NA,NA,NA,6,NA
LV2 P1 QNA #4,LV2,1,NA,4,(8/8/17),F,N,8/8/17,2.7,15.7,3,NA,4,3,8,5,NA,F,8/14/17,2.7,16.1,3,NA,16,4,7,5.6,NA,F,8/22/17,2.7,16.1,3,NA,25,6,7,7,NA,4,F,8/29/17,2.7,16.1,3,NA,20,9,8,7,NA,9/5/17,F,3.52,16.1,6,NA,15,9,21,7,NA,9/12/17,F,3.52,16.1,6,NA,10,6,24,7,NA,9/19/17,F,3.52,16.1,6,NA,8,5,21,7,NA,10/1/17,F,3.63,12.4,6,NA,2,2,15,5.6,NA,NA
LV2 P1 QNA #4-1,LV2,1,NA,1-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.09,2.7,1,3,NA,NA,NA,NA,NA,9/12/17,V,2.09,1.7,1,3,NA,NA,NA,NA,NA,9/19/17,V,2.09,2.7,1,3,NA,NA,NA,NA,NA,10/1/17,V,3.78,2.4,1,3.8,NA,NA,NA,NA,6.4,1
LV2 P1 QNA #4-2,LV2,1,NA,2-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.02,4.2,3,3.5,NA,NA,NA,NA,1,9/12/17,V,2.02,4.2,1,3.5,NA,NA,NA,NA,1,9/19/17,V,2.02,4.2,3,3.5,NA,NA,NA,NA,NA,10/1/17,V,2.96,3.5,1,3.3,NA,NA,NA,NA,7.1,1
LV2 P1 QNA #4-3,LV2,1,NA,3-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.79,4,1,2.4,NA,NA,NA,NA,NA,9/12/17,V,1.79,4,1,2.4,NA,NA,NA,NA,NA,9/19/17,V,1.79,4,1,2.4,NA,NA,NA,NA,NA,10/1/17,V,1.92,3.7,1,2.3,NA,NA,NA,NA,4.7,1
LV2 P1 QNA #4-4,LV2,1,NA,4-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.66,3.5,1,2.6,NA,NA,NA,NA,NA,9/12/17,V,1.66,3.5,1,2.6,NA,NA,NA,NA,NA,9/19/17,V,1.66,3.5,1,2.6,NA,NA,NA,NA,NA,10/1/17,V,1.33,2.5,1,2.3,NA,NA,NA,NA,4.2,NA
LV2 P1 QNA #4-5,LV2,1,NA,5-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1,4.5,1,2.2,NA,NA,NA,NA,1,9/12/17,V,1,4.5,1,2.2,NA,NA,NA,NA,1,9/19/17,V,1,4.5,1,2.2,NA,NA,NA,NA,NA,10/1/17,V,1.91,4.2,1,2.5,NA,NA,NA,NA,4,1
LV2 P1 QNA #4-6,LV2,1,NA,6-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.7,3,1,3.1,NA,NA,NA,NA,NA,9/12/17,V,1.7,4,1,3.1,NA,NA,NA,NA,1,9/19/17,V,1.7,3,1,3.1,NA,NA,NA,NA,NA,10/1/17,V,2.49,3.1,1,3.3,NA,NA,NA,NA,7.3,1
LV2 P1 QNA #4-7,LV2,1,NA,7-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,7-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.42,4.5,1,3.3,NA,NA,NA,NA,NA,9/12/17,V,2.42,4.5,2,3.6,NA,NA,NA,NA,1,9/19/17,V,2.42,4.5,1,3.3,NA,NA,NA,NA,NA,10/1/17,V,2.45,5.6,1,4,NA,NA,NA,NA,7.1,1
LV2 P1 QNA #4-8,LV2,1,NA,8-Apr,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,8-Apr,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.38,4,1,3.3,NA,NA,NA,NA,NA,9/12/17,V,1.38,5,1,3.3,NA,NA,NA,NA,1,9/19/17,V,1.38,4,1,3.3,NA,NA,NA,NA,NA,10/1/17,V,1.56,3.5,1,3.4,NA,NA,NA,NA,6.1,1
LV2 P1 QNA #5,LV2,1,NA,5,(8/8/17),F,N,8/8/17,2.61,17.6,4,NA,4,6,5,3.2,2,P,8/14/17,2.61,13.2,4,NA,0,0,3,4.5,2,F,8/22/17,2.61,13.2,4,NA,20,1,2,4.5,NA,5,F,8/29/17,2.61,13.2,4,NA,10,3,2,4.5,NA,9/5/17,F,4,0,4,NA,20,1,NA,NA,NA,9/12/17,F,4,9,4,NA,13,1,1,5,NA,9/19/17,F,4,9,4,NA,13,3,1,5,NA,10/1/17,F,5.02,11.5,8,NA,8,5,2,5,NA,NA
LV2 P1 QNA #6,LV2,1,NA,6,(8/8/17),F,N,8/8/17,1.99,8.2,1,NA,5,7,1,2,NA,V/X,8/14/17,1.99,8.2,NA,NA,NA,NA,NA,NA,NA,V/X,8/22/17,1.99,8.2,NA,NA,NA,NA,NA,NA,NA,6,X,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P1 QNA #7,LV2,1,NA,7,(8/8/17),V,N,8/8/17,1.34,3.7,2,1.8,NA,NA,NA,NA,NA,V,8/14/17,1.48,3.7,2,1.7,NA,NA,NA,NA,NA,V,8/22/17,1.48,3.7,2,1.9,NA,NA,NA,NA,NA,7,V,8/29/17,1.48,3.7,2,1.9,NA,NA,NA,NA,1,9/5/17,V,1.93,4,2,1.9,NA,NA,NA,NA,NA,9/12/17,V,1.93,4,2,2.1,NA,NA,NA,NA,1,9/19/17,V,1.93,4,2,1.9,NA,NA,NA,NA,NA,10/1/17,V,2.71,3,2,2.6,NA,NA,NA,NA,4.8,1
LV2 P1 QNA #8,LV2,1,NA,8,(8/8/17),V,N,8/8/17,2.15,1.9,1,1.2,NA,NA,NA,NA,2,V,8/14/17,2.15,1.9,1,1.6,NA,NA,NA,NA,NA,V,8/22/17,2.15,1.9,1,1.6,NA,NA,NA,NA,NA,8,V,8/29/17,2.15,1.9,1,2.2,NA,NA,NA,NA,NA,9/5/17,V,2.89,3.3,1,2.5,NA,NA,NA,NA,NA,9/12/17,V,2.89,3.3,1,2.5,NA,NA,NA,NA,NA,9/19/17,V,2.89,3.3,1,2.5,NA,NA,NA,NA,NA,10/1/17,V,4.23,3.5,1,2.9,NA,NA,NA,NA,6,NA
LV2 P1 QNA #8-1,LV2,1,NA,1-Aug,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1-Aug,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.79,2.4,1,2.6,NA,NA,NA,NA,NA,9/12/17,V,1.79,3.1,1,3,NA,NA,NA,NA,NA,9/19/17,V,1.79,2.4,1,2.6,NA,NA,NA,NA,NA,10/1/17,V,2.36,3,1,3,NA,NA,NA,NA,6,NA
LV2 P1 QNA #8-2,LV2,1,NA,2-Aug,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Aug,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.47,2.1,2,2.5,NA,NA,NA,NA,NA,9/12/17,V,1.65,3,1,2.7,NA,NA,NA,NA,1,9/19/17,V,1.47,2.1,2,2.5,NA,NA,NA,NA,NA,10/1/17,V,1.86,2.5,1,3,NA,NA,NA,NA,5.7,1
LV2 P1 QNA #8-3,LV2,1,NA,3-Aug,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3-Aug,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.65,2,1,2.7,NA,NA,NA,NA,1,9/12/17,V,1.47,3.9,2,2.5,NA,NA,NA,NA,NA,9/19/17,V,1.65,2,1,2.7,NA,NA,NA,NA,NA,10/1/17,V,1.99,4,2,2.8,NA,NA,NA,NA,5,1
LV2 P1 QNA #8-4,LV2,1,NA,4-Aug,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-Aug,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.17,2.2,2,1.8,NA,NA,NA,NA,1,9/12/17,V,2.17,2.9,2,2,NA,NA,NA,NA,2,9/19/17,V,2.17,2.2,2,1.8,NA,NA,NA,NA,NA,10/1/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P1 QNA #9,LV2,1,NA,9,(8/8/17),F,N,8/8/17,2.74,11.1,4,NA,NA,2,1,3.4,2,P,8/14/17,2.74,11.1,4,NA,3,0,3,7.2,NA,P,8/22/17,2.74,11.1,4,NA,8,0,2,7.2,NA,9,F,8/29/17,2.74,6.2,4,NA,12,7,0,0,2,9/5/17,B,3.49,6.5,4,NA,5,NA,NA,NA,NA,9/12/17,V,3.49,6.5,4,NA,NA,NA,NA,NA,1,9/19/17,V,3.49,6.5,4,MISSING,NA,NA,NA,NA,NA,10/1/17,P,4.16,8.4,3,NA,0,0,0,NA,NA,1
LV2 P1 QNA #9-1,LV2,1,NA,1-Sep,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1-Sep,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.17,2.9,1,3.6,NA,NA,NA,NA,NA,9/12/17,V,2.17,2.9,1,4.1,NA,NA,NA,NA,NA,9/19/17,V,2.17,2.9,1,3.6,NA,NA,NA,NA,NA,10/1/17,V,3.19,3,1,4.5,NA,NA,NA,NA,8.7,NA
LV2 P1 QNA #9-2,LV2,1,NA,2-Sep,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Sep,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.18,3,1,3,NA,NA,NA,NA,1,9/12/17,V,1.18,3.1,1,3,NA,NA,NA,NA,1,9/19/17,V,1.18,3,1,3,NA,NA,NA,NA,NA,10/1/17,V,1.8,5.3,1,3,NA,NA,NA,NA,4.2,1
LV2 P1 QNA #9-3,LV2,1,NA,3-Sep,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3-Sep,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.36,3.2,1,2.8,NA,NA,NA,NA,1,9/12/17,V,1.36,4.3,1,3.1,NA,NA,NA,NA,1,9/19/17,V,1.36,3.2,1,2.8,NA,NA,NA,NA,NA,10/1/17,V,1.59,4.2,1,3.4,NA,NA,NA,NA,5.9,NA
LV2 P1 QNA #9-4,LV2,1,NA,4-Sep,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-Sep,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.54,3,1,3.7,NA,NA,NA,NA,NA,9/12/17,V,2.54,3,1,3.9,NA,NA,NA,NA,NA,9/19/17,V,2.54,3,1,3.7,NA,NA,NA,NA,NA,10/1/17,V,3.13,4,1,2.8,NA,NA,NA,NA,8.4,NA
LV2 P1 QNA #10,LV2,1,NA,10,(8/8/17),F,N,8/8/17,1.91,11,1,NA,NA,5,1,2.1,NA,B,8/14/17,1.91,1.8,1,NA,2,0,0,NA,2,B,8/22/17,1.91,1.8,2,NA,6,NA,NA,NA,NA,10,F,8/29/17,1.91,1.8,2,NA,5,1,NA,NA,NA,9/5/17,F,2.68,7,5,NA,7,1,1,NA,NA,9/12/17,F,2.68,7,5,NA,5,2,1,4.2,NA,9/19/17,F,2.68,7,5,NA,4,3,1,4.2,NA,10/1/17,F/V,3.4,8,5,2.8,5,2,3,4.4,4.6,1
LV2 P1 QNA #11,LV2,1,NA,11,(8/8/17),V,N,8/8/17,2.04,3.1,1,1.2,NA,NA,1,2,1,V,8/14/17,2.04,3.1,1,1.2,NA,NA,NA,NA,2,V,8/22/17,2.04,3.1,1,1.2,NA,NA,NA,NA,NA,11,V,8/29/17,0.95,1.4,2,1.3,NA,NA,NA,NA,NA,9/5/17,V,3.43,5.3,3,2.5,NA,NA,NA,NA,1,9/12/17,V,3.43,6.3,3,2.5,NA,NA,NA,NA,1,9/19/17,V,3.43,5.3,3,2.5,NA,NA,NA,NA,NA,10/1/17,V,2.93,6.7,2,2.7,NA,NA,NA,NA,4.4,1
LV2 P1 QNA #12,LV2,1,NA,12,(8/8/17),V,N,8/8/17,0.95,1.4,1,1.3,NA,NA,NA,NA,NA,V,8/14/17,0.95,1.4,1,1.3,NA,NA,NA,NA,NA,X,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,X,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #1,LV2,2,NA,1,(8/8/17),F,N,8/8/17,2.49,19.5,3,NA,4,3,8,6.8,NA,F,8/14/17,2.49,19.5,3,NA,5,2,6,7.1,NA,F,8/22/17,2.49,19.5,3,NA,12,2,10,7.1,NA,1,F,8/29/17,2.49,19.5,3,NA,13,6,12,7.1,NA,9/5/17,F,2.49,19.5,8,NA,6,3,16,7.1,NA,9/11/17,F,2.49,19.5,8,NA,5,1,13,6.5,NA,9/19/17,P,2.49,19.5,8,NA,2,0,13,6.5,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #2,LV2,2,NA,2,(8/8/17),P,N,8/8/17,1.66,17.5,2,NA,NA,NA,4,5,2,P,8/14/17,1.66,17.5,2,NA,6,0,5,5.6,2,F,8/22/17,1.66,17.5,2,NA,17,1,5,5.5,NA,2,F,8/29/17,1.66,17.5,2,NA,19,9,5,5.5,NA,9/5/17,F,1.66,17.5,6,NA,10,6,11,5.5,NA,9/11/17,F,1.66,17.5,6,NA,9,1,11,5.5,NA,9/19/17,P,1.66,13,6,NA,5,0,8,4,NA,10/1/17,P,2.19,11.9,2,NA,NA,NA,2,4.1,NA,NA
LV2 P2 QNA #3,LV2,2,NA,3,(8/8/17),F,N,8/8/17,1.99,15,2,NA,2,2,6,7,NA,F,8/14/17,1.99,15,2,NA,0,1,6,7,NA,P,8/22/17,1.99,15,2,NA,6,0,7,7,NA,3,F,8/29/17,1.99,15,2,NA,2,3,8,7,NA,9/5/17,F,1.99,15,4,NA,2,2,9,7,NA,9/11/17,P,1.99,15,4,NA,3,0,8,7,NA,9/19/17,P,1.99,15,4,NA,4,0,8,6,NA,10/1/17,S,1.39,15.4,3,NA,NA,NA,2,4.1,NA,NA
