"","uniqueID","site","plot","quad","ind","emerg.date","phen.1","itero.per.","date.1","stem.diam.1","height.1","total.branch.1","longest.leaf.1","buds_08.08.2017","flrs_08.08.2017","fruits_08.08.2017","longest.fruit.1","phen.2","date.2","stem.diam.2","height.2","total.branch.2","longest.leaf.2","buds_14.08.2017","flrs_14.08.2017","fruits_14.08.2017","longest.fruit.2","phen.3","date.3","stem.diam.3","height.3","total.branch.3","longest.leaf.3","buds_21.08.2017","flrs_21.08.2017","fruits_21.08.2017","longest.fruit.3","phen.4","date.4","stem.diam.4","height.4","total.branch.4","longest.leaf.4","buds_28.08.2017","flrs_28.08.2017","fruits_28.08.2017","longest.fruit.4","date.5","phen.5","stem.diam.5","height.5","total.branch.5","longest.leaf.5","buds_03.09.2017","flrs_03.09.2017","fruits_03.09.2017","longest.fruit.5","date.8","phen.8","stem.diam.8","height.8","total.branch.8","longest.leaf.8","buds_30.09.2017","flrs_30.09.2017","fruits_30.09.2017","longest.fruit.8","canopy.width.8","date.6","phen.6","stem.diam6","height.6","total.branch.6","longest.leaf.6","buds.8","flrs.6","fruits.6","longest.fruit.6","notes.6","protocol.notes.6","uniqueID_6","matches.","date.7","phen.7","stem.diam.7","height.7","total.branch.7","longest.leaf.7","buds.7","flrs.7","fruits.7","longest.fruit.7","notes.7"
"242","LV3 P1 Q2.5 #2-2","LV3",1,2.5,"2-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","0.91",2.5,1,1.1,0,0,0,NA,"V","8/29/17","0.91",2.5,1,1.1,0,0,0,NA,"9/5/17","V",0.91,2.5,1,1.1,0,0,0,NA,"9/30/17","D",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","V","0.91","2.5","1","1.1",NA,NA,NA,NA,NA,NA,"LV3 P1 Q2.5 #2-2","Y","9/19/17","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","LV3 P1 Q2.5 #2-3","LV3",1,2.5,"3-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.18",1.8,1,1.1,0,0,0,NA,"V","8/29/17","1.18",1.8,1,1.1,0,0,0,NA,"9/5/17","V",1.18,1.8,1,1.1,0,0,0,NA,"9/30/17","V",2.02,"2","1",2,0,0,0,NA,3,"9/11/17","V","1.18","1.8","1","1.1",NA,NA,NA,NA,NA,NA,"LV3 P1 Q2.5 #2-3","Y","9/19/17","V",1.39,2.5,"1","1.6",NA,NA,NA,NA,NA
"244","LV3 P1 Q3 #2-4","LV3",1,3,"4-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.14",2.1,1,1.7,0,0,0,NA,"V","8/29/17","1.14",2.1,1,1.7,0,0,0,NA,"9/5/17","V",1.14,2.1,1,1.7,0,0,0,NA,"9/30/17","V",1.66,"5","2",1.7,0,0,0,NA,3.5,"9/11/17","V","1.14","2.1","1","1.7",NA,NA,NA,NA,NA,NA,"LV3 P1 Q3 #2-4","Y","9/19/17","V",1.75,2.6,"1","1.9",NA,NA,NA,NA,NA
"245","LV3 P1 Q3 #2-5","LV3",1,3,"5-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","0.76",3,1,1.3,0,0,0,NA,"V","8/29/17","0.76",3,1,1.3,0,0,0,NA,"9/5/17","V",0.76,3,1,1.3,0,0,0,NA,"9/30/17","V",1.57,"5","1",1.3,0,0,0,NA,2.5,"9/11/17","V","0.76","3","1","1.3",NA,NA,NA,NA,NA,NA,"LV3 P1 Q3 #2-5","Y","9/19/17","V",1.15,3,"1","1.5",NA,NA,NA,NA,NA
"246","LV3 P1 Q3 #2-6","LV3",1,3,"6-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.16",2,1,1.3,0,0,0,NA,"V","8/29/17","1.16",2,1,1.3,0,0,0,NA,"9/5/17","V",1.16,2,1,1.3,0,0,0,NA,"9/30/17","V",0.85,"8","1",1.2,0,0,0,NA,2,"9/11/17","V","1.16","2","1","1.3",NA,NA,NA,NA,NA,NA,"LV3 P1 Q3 #2-6","Y","9/19/17","V",1.45,4,"1","1.2",NA,NA,NA,NA,NA
"247","LV3 P1 Q3 #2-7","LV3",1,3,"7-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","0.78",3,1,1,0,0,0,NA,"V","8/29/17","0.78",3,1,1,0,0,0,NA,"9/5/17","V",0.78,3,1,1,0,0,0,NA,"9/30/17","V",1.93,"4","1",1.7,0,0,0,NA,3.4,"9/11/17","V","0.78","3","1","1",NA,NA,NA,NA,NA,NA,"LV3 P1 Q3 #2-7","Y","9/19/17","V",1.7,3.7,"1","1.6",NA,NA,NA,NA,NA
"248","LV3 P1 Q3.5 #2-8","LV3",1,3.5,"8-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","0.94",2.3,1,1.1,0,0,0,NA,"V","8/29/17","0.94",2.3,1,1.1,0,0,0,NA,"9/5/17","V",0.94,2.3,1,1.1,0,0,0,NA,"9/30/17","V",2.08,"5","1",1.9,0,0,0,NA,3,"9/11/17","V","0.94","0.23","1","1.1",NA,NA,NA,NA,NA,NA,"LV3 P1 Q3.5 #2-8","Y","9/19/17","V",1.54,4,"1","1.6",NA,NA,NA,NA,NA
"249","LV3 P1 Q4 #3","LV3",1,4,"3","(8/8/17)","P","N","8/8/17","1.6",11.9,1,NA,0,0,1,2.8,"P","8/14/17","1.4",11.9,1,NA,0,0,1,2.8,"P","8/22/17","1.4",11.9,1,NA,0,0,1,2.8,"SX","8/29/17",NA,NA,NA,NA,0,0,0,NA,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,"9/30/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P1 Q4 #3","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","LV3 P1 Q4 #3-1","LV3",1,4,"1-Mar","(8/22/17)",NA,NA,"8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.01",4.2,1,1.1,0,0,0,NA,"V","8/29/17","1.01",4.2,1,1.1,0,0,0,NA,"9/5/17","V",1.01,4.2,1,1.1,0,0,0,NA,"9/30/17","V",1.99,"5","1",1.5,0,0,0,NA,3,"9/11/17","V","1.01","4.2","1","1.1",NA,NA,NA,NA,NA,NA,"LV3 P1 Q4 #3-1","Y","9/19/17","V",1.14,4.2,"1","1.3",NA,NA,NA,NA,NA
"251","LV3 P2 QNA #1","LV3",2,NA,"1","(8/8/17)","P","N","8/8/17","2.19",10.6,3,NA,0,0,6,5.4,"P","8/14/17","2.19",10.6,3,NA,0,0,6,5.4,"P","8/22/17","2.19",10.6,3,NA,0,0,6,5.4,"B","8/29/17","2.19",10.6,3,NA,4,0,6,5.4,"9/5/17","P",3.03,10.6,3,NA,0,0,6,5.4,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","P","3.03","10.6","3",NA,NA,"0","2","5.4","Some pods fell off","","LV3 P2 QNA #1","Y","9/19/17","S",3.03,10.6,"3",NA,NA,NA,2,5.4,"3 VB"
"252","LV3 P2 QNA #10","LV3",2,NA,"10","(8/8/17)","P","N","8/8/17","2.78",14.5,2,NA,0,0,6,7.5,"P","8/14/17","2.78",14.5,2,NA,0,0,6,7.5,"F","8/22/17","2.78",14.5,4,NA,2,1,6,7.5,"F","8/29/17","2.78",14.5,4,NA,5,1,7,7.5,"9/5/17","F",2.78,14.5,4,NA,4,2,5,7.5,NA,"F",3.6,"12.7","3",1.4,2,1,6,"5.5",1.7,"9/12/17","F","2.78","14.5","4",NA,"4","1","5","4.2","3VB; Some pods fell off","","LV3 P2 QNA #10","Y","9/19/17","F",2.78,14.5,"2",NA,3,1,5,4.2,"3 VB"
"253","LV3 P2 QNA #11","LV3",2,NA,"11","(8/8/17)","V","N","8/8/17","1.93",3.5,1,2.1,0,0,0,NA,"V","8/14/17","2.04",4,1,2.1,0,0,0,NA,"V","8/22/17","2.04",4,1,2.1,0,0,0,NA,"V","8/29/17","2.04",4,1,2.1,0,0,0,NA,"9/5/17","V",2.04,4,1,2.1,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","V","2.04","4","1","2.1",NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #11","Y","9/19/17","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","LV3 P2 QNA #12","LV3",2,NA,"12","(8/8/17)","F","N","8/8/17","4.92",13.1,5,NA,12,2,3,5.4,"F","8/14/17","4.92",14.3,5,NA,18,4,3,5.4,"F","8/22/17","4.92",14.3,5,NA,17,9,10,5,"F","8/29/17","4.92",14.3,5,NA,17,8,11,5,"9/5/17","F",4.92,14.3,5,NA,5,3,14,5,NA,"P",5.73,"13.5","4",0.8,0,0,12,"5",1.8,"9/12/17","F","4.92","14.3","5",NA,"6","2","16","5",NA,NA,"LV3 P2 QNA #12","Y","9/19/17","F",4.92,14.3,"5",NA,4,2,12,5,NA
"255","LV3 P2 QNA #13","LV3",2,NA,"13","(8/8/17)","F","N","8/8/17","4.44",15.7,5,NA,7,19,17,5.6,"F","8/14/17","4.44",15.7,5,NA,5,14,15,5.6,"F","8/22/17","4.44",15.7,5,NA,44,4,20,5.6,"F","8/29/17","4.44",15.7,5,NA,26,30,16,5.6,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #13","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","LV3 P2 QNA #14","LV3",2,NA,"14","(8/8/17)","F","N","8/8/17","3.28",9,3,NA,2,1,1,6.5,"P","8/14/17","3.28",9,3,NA,0,0,1,6.5,"S","8/22/17","3.28",9,3,NA,0,0,1,6.5,"SX","8/29/17",NA,NA,NA,NA,0,0,0,NA,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #14","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","LV3 P2 QNA #15","LV3",2,NA,"15","(8/8/17)","B","N","8/8/17","3.17",8.5,5,NA,12,0,0,NA,"F","8/14/17","3.17",8.5,5,NA,9,5,0,NA,"F","8/22/17","3.6",10.5,5,NA,7,6,5,6.5,"F","8/29/17","3.6",10.5,5,NA,5,3,5,7,"9/5/17","F",3.6,13,5,NA,6,1,6,7,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","F","3.6","13","5",NA,"4","0","7","7",NA,NA,"LV3 P2 QNA #15","Y","9/19/17","F",3.6,13,"5",NA,5,1,8,7,"3 VB"
"258","LV3 P2 QNA #16","LV3",2,NA,"16","(8/8/17)","F","N","8/8/17","3.32",11.2,5,NA,2,3,0,NA,"P","8/14/17","3.32",11.2,5,NA,1,0,1,0.5,"P","8/22/17","3.32",11.2,5,NA,9,0,0,NA,"F","8/29/17","3.32",11.2,5,NA,6,1,0,NA,"9/5/17","F",3.32,11.2,5,NA,5,1,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","F","3.32","11.2","5",NA,"5","1","1","2.6",NA,NA,"LV3 P2 QNA #16","Y","9/19/17","F",3.32,11.2,"5",NA,5,1,1,4,NA
"259","LV3 P2 QNA #17","LV3",2,NA,"17","(8/8/17)","P","N","8/8/17","2.01",7.5,1,NA,0,0,1,5,"P","8/14/17","2.01",7.5,1,NA,0,0,1,5,"S","8/22/17","2.01",7.5,1,NA,0,0,1,5,"S","8/29/17","2.01",7.5,1,NA,0,0,1,5,"9/5/17","S",2.01,7.5,1,NA,0,0,1,5,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #17","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","LV3 P2 QNA #18","LV3",2,NA,"18","(8/8/17)","P","N","8/8/17","2.95",9.3,2,NA,0,0,0,NA,"P","8/14/17","2.95",9.3,2,NA,0,0,0,NA,"P","8/22/17","2.95",9.3,2,NA,0,0,0,NA,"S","8/29/17","2.95",9.3,2,NA,0,0,0,NA,"9/5/17","S",2.95,9.3,2,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #18","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","LV3 P2 QNA #19","LV3",2,NA,"19","(8/8/17)","P","N","8/8/17","3.41",10.9,1,NA,0,0,2,5.5,"P","8/14/17","3.41",10.9,1,NA,0,0,2,5.5,"P","8/22/17","3.41",10.9,1,NA,5,0,2,5.5,"F","8/29/17","3.41",10.9,1,NA,6,1,2,5.5,"9/5/17","F",1.94,10.9,4,NA,4,3,5,5.5,NA,"S",3.64,"10.5","4",NA,0,0,0,NA,NA,"9/12/17","P","1.94","1.94","10.9","4",NA,"3","0","4","5.5",NA,"LV3 P2 QNA #19","Y","9/19/17","F",1.94,10,"4",NA,2,1,4,5.5,""
"262","LV3 P2 QNA #2","LV3",2,NA,"2","(8/8/17)","V","N","8/8/17","2.59",3.1,3,1.9,0,0,0,NA,"V","8/14/17","2.78",3.4,3,2.1,0,0,0,NA,"V","8/22/17","2.78",3.7,3,2.1,0,0,0,NA,"V","8/29/17","2.78",3.7,3,2.1,0,0,0,NA,"9/5/17","X",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #2","Y","9/19/17","X",NA,NA,NA,NA,NA,NA,NA,NA,"**NOTES ON THIS SHEET WITH DIAGRAMS FOR PROTOCOLS"
"263","LV3 P2 QNA #20","LV3",2,NA,"20","(8/8/17)","P","N","8/8/17","4.04",13.5,6,NA,0,0,3,4.6,"P","8/14/17","4.04",13.5,6,NA,0,0,4,4.6,"P","8/22/17","4.04",13.5,6,NA,3,0,3,4.6,"SX","8/29/17",NA,NA,NA,NA,0,0,0,NA,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #20","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","LV3 P2 QNA #21","LV3",2,NA,"21","(8/8/17)","P","N","8/8/17","5.14",25,5,NA,2,0,7,8.6,"P","8/14/17","5.14",25,5,NA,0,0,6,8.6,"F","8/22/17","5.14",25,5,NA,21,1,6,8.6,"F","8/29/17","5.14",25,5,NA,16,1,7,8.6,"9/5/17","F",5.14,25,5,NA,8,4,22,8.6,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","F","5.14","25","5",NA,"3","2","19","8.6","Some pods fell off","","LV3 P2 QNA #21","Y","9/19/17","P",5.14,25,"5",NA,2,NA,22,8.6,NA
"265","LV3 P2 QNA #22","LV3",2,NA,"22","(8/8/17)","F","N","8/8/17","5.89",20.2,8,NA,26,30,3,7.5,"F","8/14/17","5.89",20.2,8,NA,34,22,20,7.5,"F","8/22/17","5.89",20.2,8,NA,52,7,32,7.1,"F","8/29/17","5.89",20.2,8,NA,22,17,46,7.1,"9/5/17","F",5.89,20.2,8,NA,8,1,55,7.1,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","P","5.89","20.2","8",NA,"8","0","47","7.1","Some pods fell off","","LV3 P2 QNA #22","Y","9/19/17","P",5.89,19,"8",NA,5,NA,43,7.1,NA
"266","LV3 P2 QNA #23","LV3",2,NA,"23","(8/8/17)","P","N","8/8/17","2.29",11,3,NA,0,0,2,4.4,"P","8/14/17","2.29",11,2,NA,0,0,2,4.4,"P","8/22/17","2.29",11,2,NA,0,0,2,4.4,"P","8/29/17","2.29",11,3,NA,0,0,2,4.4,"9/5/17","P",2.29,11,3,NA,0,0,2,4.4,NA,"S",3.43,"12.1","3",1,0,0,0,NA,NA,"9/12/17","P","2.29","11","3",NA,NA,NA,"2","4.4","3VB","","LV3 P2 QNA #23","Y","9/19/17","P",2.29,11,"3",NA,NA,NA,2,4.4,"4 VB"
"267","LV3 P2 QNA #24","LV3",2,NA,"24","(8/8/17)","F","N","8/8/17","4.13",15.2,5,NA,0,2,2,7.6,"P","8/14/17","4.13",15.2,5,NA,4,0,3,7.6,"F","8/22/17","4.13",15.2,5,NA,19,3,3,7.6,"F","8/29/17","4.13",15.2,5,NA,15,8,8,7.6,"9/5/17","F",4.13,15.2,5,NA,11,5,19,7.6,NA,"F",4.8,"14","7",1.8,4,1,11,"6.5",3.2,"9/12/17","F","4.13","15.2","5",NA,"8","2","21","6.4","4VB","","LV3 P2 QNA #24","Y","9/19/17","F",4.13,12,"5",NA,1,1,21,6.4,"3 VB"
"268","LV3 P2 QNA #25","LV3",2,NA,"25","(8/8/17)","F","N","8/8/17","3.62",12.3,3,NA,0,1,5,4.6,"P","8/14/17","3.62",12.3,3,NA,0,0,5,4.6,"P","8/22/17","3.62",12.3,3,NA,13,0,3,4.6,"P","8/29/17","3.62",12.3,3,NA,4,0,3,4.6,"9/5/17","P",3.62,12.3,3,NA,5,0,3,4.6,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","P","3.62","12.3","3",NA,"4","0","3","4.6",NA,NA,"LV3 P2 QNA #25","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","LV3 P2 QNA #26","LV3",2,NA,"26","(8/8/17)","F","N","8/8/17","2.39",15,5,NA,3,1,3,6.8,"P","8/14/17","2.39",15,5,NA,3,0,5,6.8,"P","8/22/17","2.39",15,5,NA,6,0,3,6.8,"F","8/29/17","2.39",15,5,NA,11,2,3,6.8,"9/5/17","F",2.39,15,5,NA,7,2,5,6.8,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,"dislodged from soil",NA,"LV3 P2 QNA #26","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","LV3 P2 QNA #27","LV3",2,NA,"27","(8/8/17)","F","N","8/8/17","1.79",16.5,2,NA,3,1,1,7.7,"F","8/14/17","1.79",16.5,2,NA,3,2,1,7.7,"F","8/22/17","1.79",16.5,2,NA,3,2,2,7.7,"F","8/29/17","1.79",16.5,2,NA,1,2,4,7.7,"9/5/17","F",1.79,16.5,3,NA,2,1,5,7.7,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","P","1.79","16.5","3",NA,"2","0","5","7.7",NA,NA,"LV3 P2 QNA #27","Y","9/19/17","P",1.79,15,"3",NA,NA,NA,5,7.7,NA
"271","LV3 P2 QNA #28","LV3",2,NA,"28","(8/8/17)","F","N","8/8/17","5.18",17,9,NA,33,16,3,7.2,"F","8/14/17","5.18",10.5,9,NA,8,3,2,0.4,"F","8/22/17","5.18",10.5,9,NA,9,2,2,3.4,"F","8/29/17","5.18",10.5,9,NA,0,0,2,3.6,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #28","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","LV3 P2 QNA #29","LV3",2,NA,"29","(8/8/17)","F","N","8/8/17","3.97",14,6,NA,22,17,9,3.1,"F","8/14/17","3.97",14,6,NA,0,1,1,0.5,"P","8/22/17","3.97",14,6,NA,4,0,1,0.4,"P","8/29/17","3.97",14,6,NA,0,0,0,NA,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #29","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","LV3 P2 QNA #3","LV3",2,NA,"3","(8/8/17)","F","N","8/8/17","2.93",15,3,NA,7,2,2,8,"F","8/14/17","2.93",15,3,NA,9,4,2,8,"F","8/22/17","2.93",11,6,NA,6,4,7,8,"F","8/29/17","2.93",11,6,NA,2,3,9,8,"9/5/17","P",2.93,13,6,NA,0,0,11,8,NA,"S",4.53,"14","4",1.5,0,0,6,"7.8",3.4,"9/12/17","P","2.93","13","6",NA,NA,"0","10","8","2VB",NA,"LV3 P2 QNA #3","Y","9/19/17","P",2.93,13,"3",NA,NA,NA,10,8,"3 VB"
"274","LV3 P2 QNA #30","LV3",2,NA,"30","(8/8/17)","F","N","8/8/17","3.48",14,4,NA,5,3,5,1.6,"F","8/14/17","3.48",14,4,NA,5,1,5,4.1,"P","8/22/17","3.48",14,4,NA,4,0,4,4.4,"P","8/29/17","3.48",14,4,NA,3,0,4,4.4,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #30","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","LV3 P2 QNA #30-1","LV3",2,NA,"30-1",NA,NA,NA,"8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/22/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/29/17",NA,NA,NA,NA,0,0,0,NA,"9/5/17","F",5.01,20.5,6,NA,17,1,21,6.2,NA,"X",NA,NA,NA,NA,0,0,0,NA,NA,"","","","","","","","","","","","","","N","9/19/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","LV3 P2 QNA #31","LV3",2,NA,"31","(8/8/17)","F","N","8/8/17","5.01",20.5,6,NA,15,7,6,6.2,"F","8/14/17","5.01",20.5,6,NA,15,6,12,6.2,"F","8/22/17","5.01",20.5,6,NA,37,8,14,6.2,"F","8/29/17","5.01",20.5,6,NA,28,12,19,6.2,"9/5/17","V",3.34,4.5,1,3.1,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","F","5.01","20.5","6",NA,"3","1","18","6.2",NA,NA,"LV3 P2 QNA #31","Y","9/19/17","P",5.01,15,"6",NA,3,NA,21,6.2,NA
"277","LV3 P2 QNA #31-1","LV3",2,NA,"31-1","(8/29/17)",NA,NA,"8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/22/17",NA,NA,NA,NA,0,0,0,NA,"V","8/29/17","3.34",4.5,1,3.1,0,0,0,NA,"9/5/17",NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","V","3.34","5.2","1","3.1",NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #31-1","Y","9/19/17","V",3.34,5.6,"1","3.1",NA,NA,NA,NA,NA
"278","LV3 P2 QNA #32","LV3",2,NA,"32","(8/8/17)","F","N","8/8/17","2.47",9.5,5,NA,7,1,3,5.7,"F","8/14/17","2.47",9.5,5,NA,3,2,4,5.7,"F","8/22/17","2.47",9.5,5,NA,11,2,5,5.7,"F","8/29/17","2.47",9.5,5,NA,10,6,5,5.7,"9/5/17","F",2.47,9.5,5,NA,16,5,11,5.7,NA,"F",4.57,"13","5",1.5,7,3,13,"6.5",1.6,"9/12/17","F","2.47","9.5","5",NA,"8","3","11","5.7",NA,NA,"LV3 P2 QNA #32","Y","9/19/17","F",2.47,11,"5",NA,8,6,15,6,NA
"279","LV3 P2 QNA #33","LV3",2,NA,"33","(8/8/17)","P","N","8/8/17","2.83",13.2,1,NA,0,0,5,11.3,"S","8/14/17","2.83",13.2,1,NA,0,0,4,4.3,"SX","8/22/17",NA,NA,NA,NA,0,0,0,NA,"SX","8/29/17",NA,NA,NA,NA,0,0,0,NA,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #33","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","LV3 P2 QNA #34","LV3",2,NA,"34","(8/8/17)","F","N","8/8/17","5.39",20.5,4,NA,9,10,6,7.8,"F","8/14/17","5.39",20.5,4,NA,15,6,7,7.8,"F","8/22/17","5.39",20.5,4,NA,14,8,14,7.8,"F","8/29/17","5.39",20.5,4,NA,3,4,7,7.8,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/12/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #34","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","LV3 P2 QNA #4","LV3",2,NA,"4","(8/8/17)","P","N","8/8/17","2.32",10.5,1,NA,0,0,5,7.5,"P","8/14/17","2.32",13,1,NA,0,0,5,7.5,"P","8/22/17","2.32",13,4,NA,0,0,5,7.5,"P","8/29/17","2.32",13,6,NA,0,0,5,7.5,"9/5/17","S",2.35,13,6,NA,0,0,5,7.5,NA,"S",3.42,"13","6",1.8,0,0,6,NA,3.4,"9/12/17","S","2.35","13","6",NA,NA,"0","5","7.5","4VB",NA,"LV3 P2 QNA #4","Y","9/19/17","S",2.35,13,"6",NA,NA,NA,5,7.5,"4 VB"
"282","LV3 P2 QNA #5","LV3",2,NA,"5","(8/8/17)","V","N","8/8/17","2.35",2.5,2,1.3,0,0,0,NA,"V","8/14/17","2.35",2.7,2,1.6,0,0,0,NA,"V","8/22/17","2.35",2.7,2,1.6,0,0,0,NA,"V","8/29/17","2.35",2.7,2,2.1,0,0,0,NA,"9/5/17","V",2.35,3.5,2,2.1,0,0,0,NA,NA,"V",3.16,"10","2",1.9,0,0,0,NA,4.3,"9/12/17","V","2.35","3.5","2",NA,NA,NA,NA,NA,NA,NA,"LV3 P2 QNA #5","Y","9/19/17","V",2.35,9.5,"?",NA,NA,NA,NA,NA,"more stem exposed, so height is taller today"
