site,plot,quad,ind,uniqueID,itero.per,emerg.date,date_01.07.2018,phen_01.07.2018,stem.diam_01.07.2018,height_01.07.2018,total.branch_01.07.2018,longest.leaf_01.07.2018,buds_01.07.2018,flrs_01.07.2018,fruits_01.07.2018,longest.fruit_01.07.2018,herb_01.07.2018,notes_01.07.2018,protocol.notes_01.07.2018,canopy.width.largest.rosette_10.07.2018,date_18.07.2018,phen_18.07.2018,stem.diam_18.07.2018,height_18.07.2018,total.branch_18.07.2018,longest.leaf_18.07.2018,buds_18.07.2018,flrs_18.07.2018,fruits_18.07.2018,longest.fruit_18.07.2018,notes_18.07.2018,herb_18.07.2018,protocol.notes_18.07.2018,date_05.08.2018,phen_05.08.2018,stem.diam_05.08.2018,height_05.08.2018,total.branch_05.08.2018,longest.leaf_05.08.2018,buds_05.08.2018,flrs_05.08.2018,fruits_05.08.2018,longest.fruit_05.08.2018,notes_05.08.2018,herb_05.08.2018,protocol.notes_05.08.2018,date_27.08.2018,phen_27.08.2018,height_27.08.2018,total.branch_27.08.2018,longest.leaf_27.08.2018,buds_27.08.2018,flrs_27.08.2018,fruits_27.08.2018,longest.fruit_27.08.2018,notes_27.08.2018,herb_27.08.2018,protocol.notes_27.08.2018
LVTR2,NA,NA,17,LVTR2 PNA QNA #17,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,18,LVTR2 PNA QNA #18,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,19,LVTR2 PNA QNA #19,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,2,LVTR2 PNA QNA #2,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,lost?,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,20,LVTR2 PNA QNA #20,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,21,LVTR2 PNA QNA #21,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,22,LVTR2 PNA QNA #22,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,23,LVTR2 PNA QNA #23,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,24,LVTR2 PNA QNA #24,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,25,LVTR2 PNA QNA #25,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,26,LVTR2 PNA QNA #26,N,7/1/18,7/1/18,V,NA,2.3,1,2.1,NA,NA,NA,NA,0,NA,LVTR 2: Marked new plants w/ green BB's # 26-50. Replaced iButton in the same spot.,NA,7/18/18,V,NA,35,1,2.3,NA,NA,NA,NA,NA,0,NA,8/6/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,MISSING,0,NA
LVTR2,NA,NA,27,LVTR2 PNA QNA #27,N,7/1/18,7/1/18,B,NA,11.3,1,NA,11,0,0,NA,0,NA,NA,4,7/18/18,F,NA,14.4,5,NA,27,6,0,NA,herb 2b - AM chopped,2,NA,8/6/18,F,2.91,17.5,6,NA,28,2,3,6.4,herb 2b (4),2,NA,8/27/18,F,21,5,NA,9,7,21,NA,NA,0,NA
LVTR2,NA,NA,28,LVTR2 PNA QNA #28,N,7/1/18,7/1/18,F,NA,18,7,NA,71,18,0,NA,0,NA,NA,NA,7/18/18,F,NA,18.7,7,NA,24,2,23,NA,herb 2b (4 branches),2,NA,8/6/18,F,3.68,20.6,4,NA,24,13,37,7.2,12 branches,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,29,LVTR2 PNA QNA #29,N,7/1/18,7/1/18,F,NA,1.4,1,NA,8,4,0,NA,0,NA,NA,NA,7/18/18,F,NA,15.4,1,NA,3,2,7,NA,NA,0,NA,8/6/18,P,2.56,20.6,2,NA,0,0,9,7.2,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,3,LVTR2 PNA QNA #3,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,30,LVTR2 PNA QNA #30,N,7/1/18,7/1/18,F,NA,18.2,8,NA,50,12,0,NA,0,NA,NA,NA,7/18/18,F,NA,25,8,NA,15,9,44,NA,NA,0,NA,8/6/18,P,3.3,26.5,9,NA,0,0,35,6.6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,31,LVTR2 PNA QNA #31,N,7/1/18,7/1/18,B,NA,9.2,4,NA,22,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,19.1,7,NA,17,16,20,NA,2 VB,0,NA,8/6/18,P,3.03,19.3,8,NA,0,0,30,6.6,2 VB,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,32,LVTR2 PNA QNA #32,N,7/1/18,7/1/18,V,NA,5.5,1,2.1,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,5.4,1,2.5,NA,NA,NA,NA,NA,0,NA,8/6/18,V,2.57,10.2,1,2.6,NA,NA,NA,NA,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,33,LVTR2 PNA QNA #33,N,7/1/18,7/1/18,F,NA,17.5,6,NA,27,8,3,NA,0,NA,NA,3.4,7/18/18,F,NA,15.3,8,NA,20,2,6,NA,pods herbivorized (5) (herb 3a). 2 completely gone (pic). Didn't count the 2 gone in pod number. ,3,NA,8/6/18,P,3.55,18.5,6,NA,0,0,20,5.2,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,34,LVTR2 PNA QNA #34,N,7/1/18,7/1/18,F,NA,15,10,NA,53,11,NA,NA,0,NA,NA,NA,7/18/18,F,NA,18.5,10,NA,10,5,34,NA,pods herb (3a?),3,NA,8/6/18,F,3.84,19.5,10,NA,9,1,26,5,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,35,LVTR2 PNA QNA #35,N,7/1/18,7/1/18,F,NA,17.7,12,NA,65,20,NA,NA,0,NA,NA,NA,7/18/18,F,NA,19.8,12,NA,11,7,37,NA,"pods herb (3a). AM chopped (2b), -2 branches",3,NA,8/6/18,P,3.53,21,10,NA,3,0,38,6,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,36,LVTR2 PNA QNA #36,N,7/1/18,7/1/18,F,NA,18.8,8,NA,68,6,NA,NA,0,NA,NA,NA,7/18/18,F,NA,18.3,8,NA,19,25,51,NA,NA,0,NA,8/6/18,P,3.36,21.5,3,NA,0,0,32,6.6,11 branches,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,37,LVTR2 PNA QNA #37,N,7/1/18,7/1/18,F,NA,13.7,7,NA,63,7,NA,NA,0,NA,NA,NA,7/18/18,X,NA,NA,NA,NA,NA,NA,NA,NA,broken off,0,NA,8/6/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,38,LVTR2 PNA QNA #38,N,7/1/18,7/1/18,F,NA,21.4,7,NA,35,6,NA,NA,0,NA,NA,NA,7/18/18,F,NA,25.5,7,NA,25,16,15,NA,AM chopped herb 2b,2,NA,8/6/18,P,2.55,25,6,NA,0,0,27,6.7,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,39,LVTR2 PNA QNA #39,N,7/1/18,7/1/18,F,NA,20.2,10,NA,75,13,NA,NA,0,NA,NA,NA,7/18/18,F,NA,20.4,9,NA,18,13,48,NA,2 large branches broken (incl. AM),0,NA,8/6/18,P,3.61,21.5,7,NA,0,0,10,6.5,herb 2b (5),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,4,LVTR2 PNA QNA #4,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,15 germinants nearby,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,40,LVTR2 PNA QNA #40,N,7/1/18,7/1/18,F,NA,19.6,10,NA,58,14,NA,NA,0,NA,NA,NA,7/18/18,F,NA,27.1,10,NA,14,16,55,NA,NA,0,NA,8/6/18,F,3.97,16,11,NA,32,4,3,5,herb 2b (9) total # branches 2ndary = 14,2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,41,LVTR2 PNA QNA #41,N,7/1/18,7/1/18,F,NA,15.2,8,NA,48,9,NA,NA,0,NA,NA,NA,7/18/18,F,NA,18.7,8,NA,15,11,35,NA,"pods herb (3a). AM chopped (2b), -2 branches",3,NA,8/6/18,P,3.27,21,7,NA,0,0,27,7.7,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,42,LVTR2 PNA QNA #42,N,7/1/18,7/1/18,F,NA,11.7,3,NA,25,3,NA,NA,0,NA,NA,NA,7/18/18,X,NA,NA,NA,NA,NA,NA,NA,NA,dislodged & dried up,0,NA,8/6/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,43,LVTR2 PNA QNA #43,N,7/1/18,7/1/18,F,NA,12.4,10,NA,38,12,NA,NA,0,NA,NA,NA,7/18/18,F,NA,22.4,10,NA,13,22,42,NA,NA,0,NA,8/6/18,P,4.85,16,7,NA,0,0,14,5.1,herb 2b (4),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,44,LVTR2 PNA QNA #44,N,7/1/18,7/1/18,F,NA,16.2,12,NA,87,33,2,NA,0,NA,NA,NA,7/18/18,F,NA,21,12,NA,18,24,52,NA,NA,0,NA,8/6/18,P?,4.91,14.5,10,NA,0,0,0,0,herb 2b (10),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,45,LVTR2 PNA QNA #45,N,7/1/18,7/1/18,F,NA,9.4,2,NA,15,3,NA,NA,1,herb 1a,NA,NA,7/18/18,F,NA,13.5,2,NA,3,2,15,NA,NA,0,NA,8/6/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,46,LVTR2 PNA QNA #46,N,7/1/18,7/1/18,V,NA,4.4,2,0.8,NA,NA,NA,NA,0,NA,NA,1.5,7/18/18,X,NA,NA,NA,NA,NA,NA,NA,NA,dislodged?,0,NA,8/6/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,47,LVTR2 PNA QNA #47,N,7/1/18,7/1/18,F,NA,15.5,7,NA,46,30,4,NA,0,NA,NA,NA,7/18/18,F,NA,17.5,7,NA,13,3,52,NA,NA,0,NA,8/6/18,P,3.44,15.5,9,NA,0,0,23,5.8,herb 2b (3),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,48,LVTR2 PNA QNA #48,N,7/1/18,7/1/18,F,NA,20.3,8,NA,63,22,1,NA,0,NA,NA,NA,7/18/18,F,NA,29,8,NA,16,9,58,NA,NA,0,NA,8/6/18,P?,2.9,16,9,NA,0,0,0,0,herb 2b (9) total # branches 2ndary = 14,2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,49,LVTR2 PNA QNA #49,N,7/1/18,7/1/18,B,NA,4,5,NA,6,NA,NA,NA,1,herb 1a,NA,NA,7/18/18,F,NA,10.1,5,NA,16,7,5,NA,NA,0,NA,8/6/18,P,2.53,13.5,5,NA,0,0,8,4.1,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,5,LVTR2 PNA QNA #5,Y,2017,7/1/18,B,NA,6,1,NA,11,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,10.5,1,NA,4,2,3,NA,NA,0,NA,8/6/18,P,1.21,14.6,1,NA,0,0,4,6.4,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,50,LVTR2 PNA QNA #50,N,7/1/18,7/1/18,F,NA,19.5,13,NA,48,35,2,NA,0,NA,NA,NA,7/18/18,F,NA,18.2,3,NA,13,4,38,NA,NA,0,NA,8/6/18,P,2.59,10.5,6,NA,0,0,8,4.7,herb 2b (4),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,6,LVTR2 PNA QNA #6,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,7,LVTR2 PNA QNA #7,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,8,LVTR2 PNA QNA #8,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,9,LVTR2 PNA QNA #9,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,1,LVTR2.5 PNA QNA #1,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,10,LVTR2.5 PNA QNA #10,N,2017,7/1/18,LOST,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,11,LVTR2.5 PNA QNA #11,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,8 Germinants,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,12,LVTR2.5 PNA QNA #12,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,13,LVTR2.5 PNA QNA #13,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,14,LVTR2.5 PNA QNA #14,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,15,LVTR2.5 PNA QNA #15,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,16,LVTR2.5 PNA QNA #16,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,17,LVTR2.5 PNA QNA #17,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,18,LVTR2.5 PNA QNA #18,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,19,LVTR2.5 PNA QNA #19,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,2,LVTR2.5 PNA QNA #2,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,20,LVTR2.5 PNA QNA #20,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,21,LVTR2.5 PNA QNA #21,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,22,LVTR2.5 PNA QNA #22,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,23,LVTR2.5 PNA QNA #23,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,24,LVTR2.5 PNA QNA #24,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,25,LVTR2.5 PNA QNA #25,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,26,LVTR2.5 PNA QNA #26,N,7/1/18,7/1/18,8g,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,8G are dead,NA,NA,NA,NA,NA,NA,NA,NA,8G dead,0,8G are dead,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,27,LVTR2.5 PNA QNA #27,N,7/1/18,7/1/18,11v,NA,NA,NA,NA,NA,NA,NA,NA,0,11 veg. ,NA,NA,7/18/18,11G are alive,NA,NA,NA,NA,NA,NA,NA,NA,11G alive,0,11G alive,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,8 germinants alive,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,2G ALIVE,0,NA
LVTR2.5,NA,NA,28,LVTR2.5 PNA QNA #28,N,7/1/18,7/1/18,V,NA,2.4,1,0.9,NA,NA,NA,NA,0,NA,NA,2.1,7/18/18,V,NA,2.2,1,1.3,NA,NA,NA,NA,herb 1a,1,NA,8/6/18,V,1.6,3.3,1,1.5,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,V,4.6,1,1.5,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,29,LVTR2.5 PNA QNA #29,N,7/1/18,7/1/18,V,NA,3.2,1,1.2,NA,NA,NA,NA,0,NA,NA,1.8,7/18/18,V,NA,3.1,1,1.4,NA,NA,NA,NA,NA,0,NA,8/6/18,V,1.09,4,1,1.5,NA,NA,NA,NA,NA,0,NA,8/27/18,V,4.6,1,1.6,NA,NA,NA,NA,herb 1a,1,NA
LVTR2.5,NA,NA,3,LVTR2.5 PNA QNA #3,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2.5,NA,NA,30,LVTR2.5 PNA QNA #30,N,7/1/18,7/1/18,V,NA,3,1,1,NA,NA,NA,NA,0,NA,NA,1.4,7/18/18,V,NA,3.1,1,1.3,NA,NA,NA,NA,NA,0,NA,8/6/18,V,0.9,2.5,1,1.2,NA,NA,NA,NA,NA,0,NA,8/27/18,V,3.7,1,1.3,NA,NA,NA,NA,herb 1a,1,NA
