"","uniqueID","site","plot","quad","ind","year","elevation","date","jday","meltdate","jmeltdate","branchdamage","buds","canopywidth","flrs","fruits","height","herb","longestfruit","longestleaf","phen","stemdiam","totalbranch","herb1","herb2","anyherb","buds1"
"7424","LV2 P2 QNA #52","LV2","2","NA","52",2019,2500,2019-07-25,206,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7425","LV2 P2 QNA #53","LV2","2","NA","53",2019,2500,2019-07-25,206,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7426","LV2 P2 QNA #54","LV2","2","NA","54",2019,2500,2019-07-25,206,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7427","LV2 P2 QNA #57","LV2","2","NA","57",2019,2500,2019-07-25,206,2019-06-26,177,"0",28,NA,15,NA,"12.9","0",NA,NA,"F","4.06",9,0,0,0,NA
"7428","LV2 P2 QNA #58","LV2","2","NA","58",2019,2500,2019-07-25,206,2019-06-26,177,"0",34,NA,20,NA,"11.5","2",NA,NA,"F","3.58",16,0,1,1,NA
"7429","LV2 P2 QNA #59","LV2","2","NA","59",2019,2500,2019-07-25,206,2019-06-26,177,"0",22,NA,8,NA,"14.2","0",NA,NA,"F","2.88",7,0,0,0,NA
"7430","LV2 P2 QNA #60","LV2","2","NA","60",2019,2500,2019-07-25,206,2019-06-26,177,"0",42,NA,16,NA,"17","0",NA,NA,"F","4.16",10,0,0,0,NA
"7431","LV2 P2 QNA #62","LV2","2","NA","62",2019,2500,2019-07-25,206,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7432","LV2 P2 QNA #63","LV2","2","NA","63",2019,2500,2019-07-25,206,2019-06-26,177,"0",21,NA,NA,NA,"8.5","1",NA,NA,"B","4.96",6,1,0,1,NA
"7433","LV2 P2 QNA #64","LV2","2","NA","64",2019,2500,2019-07-25,206,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7434","LV2 P2 QNA #65","LV2","2","NA","65",2019,2500,2019-07-25,206,2019-06-26,177,"0",17,NA,NA,NA,"7.3","0",NA,NA,"B","1.88",6,0,0,0,NA
"7435","LV2 P2 QNA #66","LV2","2","NA","66",2019,2500,2019-07-25,206,2019-06-26,177,"0",6,NA,2,NA,"9.5","0",NA,NA,"F","1.56",1,0,0,0,NA
"7436","LV2 P2 QNA #68","LV2","2","NA","68",2019,2500,2019-07-25,206,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7437","LV3 P1 QNA #76","LV3","1","NA","76",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7438","LV3 P1 QNA #97","LV3","1","NA","97",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7439","LV3 P1.5 QNA #51","LV3","1.5","NA","51",2019,2353,2019-07-25,206,2019-07-05,186,"0",45,NA,8,0,"16","1 , 2, 4","0",NA,"F","4.42",12,0,0,0,NA
"7440","LV3 P1.5 QNA #52","LV3","1.5","NA","52",2019,2353,2019-07-25,206,2019-07-05,186,"0",48,NA,7,0,"17","1","0",NA,"F","3",9,1,0,1,NA
"7441","LV3 P1.5 QNA #55","LV3","1.5","NA","55",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7442","LV3 P1.5 QNA #58","LV3","1.5","NA","58",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7443","LV3 P1.5 QNA #61","LV3","1.5","NA","61",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7444","LV3 P1.5 QNA #62","LV3","1.5","NA","62",2019,2353,2019-07-25,206,2019-07-05,186,"0",NA,NA,NA,NA,NA,"0",NA,NA,"V/SX",NA,NA,0,0,0,NA
"7445","LV3 P1.5 QNA #63","LV3","1.5","NA","63",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7446","LV3 P1.5 QNA #65","LV3","1.5","NA","65",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7447","LV3 P1.5 QNA #66","LV3","1.5","NA","66",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7448","LV3 P1.5 QNA #70","LV3","1.5","NA","70",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7449","LV3 P1.5 QNA #71","LV3","1.5","NA","71",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7450","LV3 P1.5 QNA #73","LV3","1.5","NA","73",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7451","LV3 P1.5 QNA #74","LV3","1.5","NA","74",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7452","LV3 P1.5 QNA #75","LV3","1.5","NA","75",2019,2353,2019-07-25,206,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7453","LVTR1 PNA QNA #30","LVTR1","NA","NA","30",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7454","LVTR1 PNA QNA #31","LVTR1","NA","NA","31",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7455","LVTR1 PNA QNA #32","LVTR1","NA","NA","32",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7456","LVTR1 PNA QNA #34","LVTR1","NA","NA","34",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7457","LVTR1 PNA QNA #37","LVTR1","NA","NA","37",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7458","LVTR1 PNA QNA #41","LVTR1","NA","NA","41",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7459","LVTR1 PNA QNA #42","LVTR1","NA","NA","42",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7460","LVTR1 PNA QNA #49","LVTR1","NA","NA","49",2019,2756,2019-07-25,206,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7461","LVTR2 PNA QNA #26","LVTR2","NA","NA","26",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7462","LVTR2 PNA QNA #27","LVTR2","NA","NA","27",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7463","LVTR2 PNA QNA #28","LVTR2","NA","NA","28",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7464","LVTR2 PNA QNA #29","LVTR2","NA","NA","29",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7465","LVTR2 PNA QNA #30","LVTR2","NA","NA","30",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7466","LVTR2 PNA QNA #31","LVTR2","NA","NA","31",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7467","LVTR2 PNA QNA #32","LVTR2","NA","NA","32",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7468","LVTR2 PNA QNA #33","LVTR2","NA","NA","33",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7469","LVTR2 PNA QNA #34","LVTR2","NA","NA","34",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7470","LVTR2 PNA QNA #35","LVTR2","NA","NA","35",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7471","LVTR2 PNA QNA #36","LVTR2","NA","NA","36",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7472","LVTR2 PNA QNA #37","LVTR2","NA","NA","37",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7473","LVTR2 PNA QNA #38","LVTR2","NA","NA","38",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7474","LVTR2 PNA QNA #39","LVTR2","NA","NA","39",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7475","LVTR2 PNA QNA #40","LVTR2","NA","NA","40",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7476","LVTR2 PNA QNA #41","LVTR2","NA","NA","41",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7477","LVTR2 PNA QNA #42","LVTR2","NA","NA","42",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7478","LVTR2 PNA QNA #43","LVTR2","NA","NA","43",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7479","LVTR2 PNA QNA #44","LVTR2","NA","NA","44",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7480","LVTR2 PNA QNA #45","LVTR2","NA","NA","45",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7481","LVTR2 PNA QNA #46","LVTR2","NA","NA","46",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7482","LVTR2 PNA QNA #47","LVTR2","NA","NA","47",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7483","LVTR2 PNA QNA #48","LVTR2","NA","NA","48",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7484","LVTR2 PNA QNA #49","LVTR2","NA","NA","49",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7485","LVTR2 PNA QNA #50","LVTR2","NA","NA","50",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7486","LVTR2.5 PNA QNA #26","LVTR2.5","NA","NA","26",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7487","LVTR2.5 PNA QNA #28","LVTR2.5","NA","NA","28",2019,2853,2019-07-25,206,2019-06-13,164,"0",9,NA,2,NA,"6.5","0",NA,NA,"F","2.18",4,0,0,0,NA
"7488","LVTR2.5 PNA QNA #31","LVTR2.5","NA","NA","31",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7489","LVTR2.5 PNA QNA #32","LVTR2.5","NA","NA","32",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7490","LVTR2.5 PNA QNA #33","LVTR2.5","NA","NA","33",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7491","LVTR2.5 PNA QNA #34","LVTR2.5","NA","NA","34",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7492","LVTR2.5 PNA QNA #35","LVTR2.5","NA","NA","35",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7493","LVTR2.5 PNA QNA #36","LVTR2.5","NA","NA","36",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7494","LVTR2.5 PNA QNA #37","LVTR2.5","NA","NA","37",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7495","LVTR2.5 PNA QNA #38","LVTR2.5","NA","NA","38",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7496","LVTR2.5 PNA QNA #39","LVTR2.5","NA","NA","39",2019,2853,2019-07-25,206,2019-06-13,164,"0",NA,NA,NA,NA,"3.2","0",NA,NA,"V","1.93",3,0,0,0,NA
"7497","LVTR2.5 PNA QNA #41","LVTR2.5","NA","NA","41",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7498","LVTR2.5 PNA QNA #42","LVTR2.5","NA","NA","42",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7499","LVTR2.5 PNA QNA #43","LVTR2.5","NA","NA","43",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7500","LV1 P2 QNA #9-9","LV1","2","NA","9-9",2019,2593,2019-07-25,206,2019-08-11,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7501","LV1 P1 QNA #21-2","LV1","1","NA","21-2",2019,2593,2019-07-25,206,2019-07-30,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7502","LV2 P2 QNA #NA","LV2","2","NA","NA",2019,2500,2019-07-25,206,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7503","LVTR2.5 PNA QNA #8-1","LVTR2.5","NA","NA","8-1",2019,2853,2019-07-25,206,2019-06-13,164,"0",21,NA,23,8,"15","0",NA,NA,"F","4.2",7,0,0,0,NA
"7504","LVTR2.5 PNA QNA #9-1","LVTR2.5","NA","NA","9-1",2019,2853,2019-07-25,206,2019-06-13,164,"0",46,NA,85,39,"20","0",NA,NA,"F","5.1",25,0,0,0,NA
"7505","LVTR2.5 PNA QNA #3.18","LVTR2.5","NA","NA","3.18",2019,2853,2019-07-25,206,2019-06-13,164,"1",5,NA,2,7,"10.2","2",NA,NA,"F","1.38",3,0,1,1,NA
"7506","LVTR2.5 PNA QNA #19.18","LVTR2.5","NA","NA","19.18",2019,2853,2019-07-25,206,2019-06-13,164,"0",NA,NA,NA,NA,"2.2","0",NA,NA,"V","0.8",2,0,0,0,NA
"7507","LVTR2.5 PNA QNA #20.18","LVTR2.5","NA","NA","20.18",2019,2853,2019-07-25,206,2019-06-13,164,"0",67,NA,12,NA,"16","0",NA,NA,"F","3.14",11,0,0,0,NA
"7508","LVTR2.5 PNA QNA #22.18","LVTR2.5","NA","NA","22.18",2019,2853,2019-07-25,206,2019-06-13,164,"0",20,NA,7,NA,"15","1",NA,NA,"F","2.49",7,1,0,1,NA
"7509","LVTR2.5 PNA QNA #77","LVTR2.5","NA","NA","77",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7510","LVTR2.5 PNA QNA #51","LVTR2.5","NA","NA","51",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7511","LVTR2.5 PNA QNA #52","LVTR2.5","NA","NA","52",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7512","LVTR2.5 PNA QNA #53","LVTR2.5","NA","NA","53",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7513","LVTR2.5 PNA QNA #54","LVTR2.5","NA","NA","54",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7514","LVTR2.5 PNA QNA #55","LVTR2.5","NA","NA","55",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7515","LVTR2.5 PNA QNA #56","LVTR2.5","NA","NA","56",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7516","LVTR2.5 PNA QNA #57","LVTR2.5","NA","NA","57",2019,2853,2019-07-25,206,2019-06-13,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7517","LVTR2.25 PNA QNA #23.18","LVTR2.25","NA","NA","23.18",2019,2845,2019-07-25,206,2019-06-17,168,"1",11,NA,NA,NA,"10.5","1",NA,NA,"B","2.48",3,1,0,1,NA
"7518","LVTR2.25 PNA QNA #24.18","LVTR2.25","NA","NA","24.18",2019,2845,2019-07-25,206,2019-06-17,168,"0",NA,NA,NA,NA,"1.8","1",NA,NA,"V","1.96",1,1,0,1,NA
"7519","LVTR2.25 PNA QNA #28","LVTR2.25","NA","NA","28",2019,2845,2019-07-25,206,2019-06-17,168,"1",NA,NA,NA,2,"11.5","2",NA,NA,"P","1.95",1,0,1,1,NA
"7520","LVTR2.25 PNA QNA #32","LVTR2.25","NA","NA","32",2019,2845,2019-07-25,206,2019-06-17,168,"0",3,NA,4,4,"9.3","0",NA,NA,"F","1.57",1,0,0,0,NA
"7521","LVTR2.25 PNA QNA #35","LVTR2.25","NA","NA","35",2019,2845,2019-07-25,206,2019-06-17,168,"1",16,NA,15,55,"22","2",NA,NA,"F","4.66",21,0,1,1,NA
"7522","LVTR2.25 PNA QNA #36","LVTR2.25","NA","NA","36",2019,2845,2019-07-25,206,2019-06-17,168,"1",25,NA,14,14,"18.5","2",NA,NA,"F","3.28",13,0,1,1,NA
"7523","LVTR2.25 PNA QNA #37","LVTR2.25","NA","NA","37",2019,2845,2019-07-25,206,2019-06-17,168,"1",30,NA,25,11,"16.5","2",NA,NA,"F","2.49",8,0,1,1,NA
"7524","LVTR2.25 PNA QNA #39","LVTR2.25","NA","NA","39",2019,2845,2019-07-25,206,2019-06-17,168,"0",32,NA,19,NA,"13.2","0",NA,NA,"F","3.73",7,0,0,0,NA
"7525","LVTR2.25 PNA QNA #41","LVTR2.25","NA","NA","41",2019,2845,2019-07-25,206,2019-06-17,168,"0",7,NA,NA,NA,"3.5","1",NA,NA,"B","2.15",3,1,0,1,NA
"7526","LVTR2.25 PNA QNA #42","LVTR2.25","NA","NA","42",2019,2845,2019-07-25,206,2019-06-17,168,"0",12,NA,7,10,"16.2","0",NA,NA,"F","3.25",4,0,0,0,NA
"7527","LVTR2.25 PNA QNA #45","LVTR2.25","NA","NA","45",2019,2845,2019-07-25,206,2019-06-17,168,"1",27,NA,NA,NA,"14.3","2",NA,NA,"B","2.04",6,0,1,1,NA
"7528","LVTR2.25 PNA QNA #49","LVTR2.25","NA","NA","49",2019,2845,2019-07-25,206,2019-06-17,168,"1",7,NA,NA,NA,"7.3","1.5",NA,NA,"B","3.9",3,1,1,1,NA
"7529","LVTR2 PNA QNA #58","LVTR2","NA","NA","58",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7530","LVTR2 PNA QNA #59","LVTR2","NA","NA","59",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7531","LVTR2 PNA QNA #61","LVTR2","NA","NA","61",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7532","LVTR2 PNA QNA #62","LVTR2","NA","NA","62",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7533","LVTR2 PNA QNA #63","LVTR2","NA","NA","63",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7534","LVTR2 PNA QNA #64","LVTR2","NA","NA","64",2019,2808,2019-07-25,206,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7535","LVTR1.75 PNA QNA #25","LVTR1.75","NA","NA","25",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7536","LVTR1.75 PNA QNA #28","LVTR1.75","NA","NA","28",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7537","LVTR1.75 PNA QNA #31","LVTR1.75","NA","NA","31",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7538","LVTR1.75 PNA QNA #32","LVTR1.75","NA","NA","32",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7539","LVTR1.75 PNA QNA #35","LVTR1.75","NA","NA","35",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7540","LVTR1.75 PNA QNA #36","LVTR1.75","NA","NA","36",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7541","LVTR1.75 PNA QNA #38","LVTR1.75","NA","NA","38",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7542","LVTR1.75 PNA QNA #39","LVTR1.75","NA","NA","39",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7543","LVTR1.75 PNA QNA #41","LVTR1.75","NA","NA","41",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7544","LVTR1.75 PNA QNA #42","LVTR1.75","NA","NA","42",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7545","LVTR1.75 PNA QNA #43","LVTR1.75","NA","NA","43",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7546","LVTR1.75 PNA QNA #45","LVTR1.75","NA","NA","45",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7547","LVTR1.75 PNA QNA #47","LVTR1.75","NA","NA","47",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7548","LVTR1.75 PNA QNA #48","LVTR1.75","NA","NA","48",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7549","LVTR1.75 PNA QNA #49","LVTR1.75","NA","NA","49",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7550","LVTR1.75 PNA QNA #50","LVTR1.75","NA","NA","50",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7551","LVTR1.75 PNA QNA #52","LVTR1.75","NA","NA","52",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7552","LVTR1.75 PNA QNA #54","LVTR1.75","NA","NA","54",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7553","LVTR1.75 PNA QNA #55","LVTR1.75","NA","NA","55",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7554","LVTR1.75 PNA QNA #56","LVTR1.75","NA","NA","56",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7555","LVTR1.75 PNA QNA #57","LVTR1.75","NA","NA","57",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7556","LVTR1.75 PNA QNA #59","LVTR1.75","NA","NA","59",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"7557","LVTR1.75 PNA QNA #60","LVTR1.75","NA","NA","60",2019,2773,2019-07-25,206,2019-06-28,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
