,site,plot,quad,ind,uniqueID.19,itero.per.19,emerg.date.19,date_25.07.2019,phen_25.07.2019,stem.diam_25.07.2019,height_25.07.2019,total.branch_25.07.2019,longest.leaf,buds_25.07.2019,flrs_25.07.2019,fruits_25.07.2019,longest.fruit_25.07.2019,herb_25.07.2019,branch.damage_25.07.2019,notes_25.07.2019,protocol.notes_25.07.2019,,date_02.08.2019,phen_02.08.2019,stem.diam_02.08.2019,height_02.08.2019,total.branch_02.08.2019,longest.leaf_02.08.2019,buds_02.08.2019,flrs_02.08.2019,fruits_02.08.2019,longest.fruit_02.08.2019,herb_02.08.2019,branch.damage_02.08.2019,notes_02.08.2019,protocol.notes_02.08.2019,,date_08.08.2019,phen_08.08.2019,stem.diam_08.08.2019,height_08.08.2019,total.branch_08.08.2019,longest.leaf_08.08.2019,buds_08.08.2019,flrs_08.08.2019,fruits_08.08.2019,longest.fruit_08.08.2019,herb_08.08.2019,branch.damage_08.08.2019,notes_08.08.2019,protocol.notes_08.08.2019,date_18.08.2019,phen_18.08.2019,stem.diam_18.08.2019,height_18.08.2019,total.branch_18.08.2019,longest.leaf_18.08.2019,buds_18.08.2019,flrs_18.08.2019,fruits_18.08.2019,longest.fruit_18.08.2019,herb_18.08.2019,branch.damage_18.08.2019,notes_18.08.2019,protocol.notes_18.08.2019,date_28.08.2019,phen_28.08.2019,stem.diam_28.08.2019,height_28.08.2019,total.branch_28.08.2019,longest.leaf_28.08.2019,buds_28.08.2019,flrs_28.08.2019,fruits_28.08.2019,longest.fruit_28.08.2019,herb_28.08.2019,branch.damage_28.08.2019,notes_28.08.2019,protocol.notes_28.08.2019,date_07.09.2019,phen_07.09.2019,stem.diam_07.09.2019,height_07.09.2019,total.branch_07.09.2019,longest.leaf_07.09.2019,buds_07.09.2019,flrs_07.09.2019,fruits_07.09.2019,longest.fruit_07.09.2019,herb_07.09.2019,branch.damage_07.09.2019,notes_07.09.2019,protocol.notes_07.09.2019,date_18.09.2019,phen_18.09.2019,stem.diam_18.09.2019,height_18.09.2019,total.branch_18.09.2019,longest.leaf_18.09.2019,buds_18.09.2019,flrs_18.09.2019,fruits_18.09.2019,longest.fruit_18.09.2019,herb_18.09.2019,branch.damage_18.09.2019,notes_18.09.2019,protocol.notes_18.09.2019,date_28.09.2019,phen_28.09.2019,stem.diam_28.09.2019,height_28.09.2019,total.branch_28.09.2019,longest.leaf_28.09.2019,buds_28.09.2019,flrs_28.09.2019,fruits_28.09.2019,longest.fruit_28.09.2019,herb_28.09.2019,branch.damage_28.09.2019,notes_28.09.2019,protocol.notes_28.09.2019,
,LV1,2,NA,55,LV1 P2 QNA #55,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,growing shoot off AM,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,56,LV1 P2 QNA #56,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,B,1.62,5,1,NA,7,0,0,NA,1,0,1a or damage,NA,8/18/19,B,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,8/28/19,P,NA,NA,1,NA,0,0,1,NA,0,0,1 tiny pod,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,17-4,LV1 P2 QNA #17-4,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,B,3.51,5,8,NA,46,0,0,NA,0,0,NA,NA,8/18/19,F,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,2,1,herb 2c (F-->V),NA,9/7/19,B,3.72,4,21,NA,7,0,0,NA,1.5,1,"herb 1a, 2c",NA,9/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LV1,2,NA,23,LV1 P2 QNA #23,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,21,LV1 P2 QNA #21,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,22,LV1 P2 QNA #22,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,16,LV1 P2 QNA #16,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,20,LV1 P2 QNA #20,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,18-2,LV1 P2 QNA #18-2,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,19,LV1 P2 QNA #19,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,B,2.05,3.1,6,NA,3,0,0,NA,0,1,AM broken (old stem),NA,8/18/19,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,F,NA,NA,4,NA,2,3,0,NA,0,0,NA,NA,9/7/19,B,2.36,3.4,5,NA,4,0,0,NA,2,1,herb 2c,NA,9/18/19,F,NA,NA,5,NA,3,1,0,NA,0,0,NA,NA,9/28/19,F,NA,NA,5,NA,3,2,0,NA,0,0,NA,NA,
,LV1,2,NA,19-1,LV1 P2 QNA #19-1,Y,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,B,2.14,6.2,missing,NA,15,0,0,NA,0,1,"AM broken (old stem), some leaf damage",NA,8/18/19,F,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/28/19,F,NA,NA,6,NA,10,6,2,NA,0,0,NA,NA,9/7/19,P,2.6,10.3,6,NA,5,0,1,2.5,2,1,herb 2b,NA,9/18/19,P,NA,NA,6,NA,0,0,1,NA,0,0,NA,NA,9/28/19,S,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LV1,2,NA,23,LV1 P2 QNA #23,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,24,LV1 P2 QNA #24,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,25,LV1 P2 QNA #25,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,0-12,LV1 P2 QNA #0-12,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,1,NA,1,LV1 P1 QNA #1,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,0-1,LV1 P2 QNA #0-1,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV1,2,NA,0-5,LV1 P2 QNA #0-5,N,8/8/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,40,LV3 P1.5 QNA #40,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,41,LV3 P1.5 QNA #41,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,42,LV3 P1.5 QNA #42,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,43,LV3 P1.5 QNA #43,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,44,LV3 P1.5 QNA #44,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,45,LV3 P1.5 QNA #45,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,46,LV3 P1.5 QNA #46,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,47,LV3 P1.5 QNA #47,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,48,LV3 P1.5 QNA #48,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,49,LV3 P1.5 QNA #49,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,50,LV3 P1.5 QNA #50,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV2,1,NA,5,LV2 P1 QNA #5,N,7/25/19,7/25/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV2,1,NA,6,LV2 P1 QNA #6,N,7/25/19,7/25/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV2,1,NA,7,LV2 P1 QNA #7,N,7/25/19,7/25/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
